country,continent,region,income_group,year,records,avg_screen_time_hours,avg_social_media_hours,avg_sleep_hours,avg_addiction_score,avg_anxiety_score,avg_depression_score,avg_mental_health_risk,avg_digital_wellbeing,cyberbullying_victim_rate,problematic_use_rate,high_mental_health_risk_rate
DR Congo,Africa,Sub-Saharan Africa,Low,2041,111,5.7953,3.1132,7.4377,56.2008,44.5762,36.2628,42.285,79.5077,0.1892,0.1171,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2042,92,5.8845,3.0804,7.4308,55.4842,44.5128,36.6275,42.6254,80.1749,0.1087,0.0761,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2043,87,5.7757,3.0179,7.2703,55.13,45.39,36.1663,42.0718,80.4709,0.1034,0.1149,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2044,122,5.8514,3.028,7.5042,54.079,43.6498,33.7671,41.1033,81.5843,0.1311,0.0902,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2045,103,6.0747,3.2424,7.1823,57.1109,45.7983,37.0417,43.2191,77.7091,0.2718,0.1262,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2046,100,5.9739,3.2095,7.4395,56.8085,43.8397,34.2749,41.8825,79.1836,0.21,0.12,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2047,112,6.5402,3.4042,7.2738,58.64,45.7779,37.3562,43.7594,78.2837,0.1518,0.1875,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2048,108,6.0367,3.1891,7.2942,57.0389,46.4632,36.0477,42.9277,78.7833,0.1759,0.1389,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2049,98,6.4758,3.5576,7.0713,60.2044,47.5093,38.4807,44.9315,77.0222,0.1633,0.1939,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2050,102,6.329,3.3431,7.3948,58.8991,46.4585,35.7399,43.3851,78.2289,0.1667,0.1765,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2051,119,6.5492,3.5684,7.0401,61.5682,46.4729,38.0794,44.6303,75.3867,0.2185,0.2185,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2052,115,6.6331,3.5104,7.2128,60.1962,48.3457,37.2813,44.2141,76.8217,0.1739,0.2,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2053,110,7.0341,3.7804,7.0034,62.9776,48.533,38.5585,45.8163,74.5547,0.2,0.2727,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2054,113,6.886,3.7538,7.2026,63.3129,48.5966,38.6463,45.4362,75.2796,0.1504,0.292,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2055,98,7.1259,3.7467,7.0744,63.6532,48.2422,40.3156,46.2839,74.2868,0.1735,0.3163,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2056,97,6.9786,3.7186,7.0641,62.1588,48.6987,38.2155,45.3195,75.217,0.2268,0.2887,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2057,111,6.9168,3.5949,7.1726,61.7081,47.0986,36.5785,45.1052,75.965,0.1532,0.2523,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2058,95,7.08,3.9673,7.0177,64.9386,49.6778,40.0124,47.0844,72.6551,0.2211,0.3158,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2059,107,7.387,3.9319,7.1271,65.0289,48.2709,40.4723,46.9373,73.2859,0.215,0.3458,0.0
DR Congo,Africa,Sub-Saharan Africa,Low,2060,117,7.4009,4.0141,7.0092,65.9491,49.7433,40.0228,47.2768,72.1972,0.2564,0.3504,0.0
Denmark,Europe,Northern Europe,High,2015,101,3.8102,2.1133,7.7715,44.5879,38.4428,28.189,35.6501,87.7171,0.1485,0.0099,0.0
Denmark,Europe,Northern Europe,High,2016,110,3.9257,2.1825,7.837,46.2461,38.5098,28.9903,35.975,87.369,0.1182,0.0364,0.0
Denmark,Europe,Northern Europe,High,2017,115,4.2037,2.243,7.8435,46.6054,40.6346,29.5697,37.3225,86.6483,0.1739,0.0087,0.0
Denmark,Europe,Northern Europe,High,2018,78,4.3103,2.2678,7.7627,46.4905,41.8115,29.519,37.4358,86.0079,0.1538,0.0128,0.0
Denmark,Europe,Northern Europe,High,2019,92,4.3495,2.3321,7.6803,46.4718,39.188,30.405,36.9161,86.6317,0.0978,0.0109,0.0
Denmark,Europe,Northern Europe,High,2020,120,4.358,2.2834,7.8129,47.4518,39.7347,31.6122,37.5413,86.6203,0.075,0.05,0.0
Denmark,Europe,Northern Europe,High,2021,103,4.3888,2.2895,7.75,48.2879,40.7395,31.7944,37.9029,85.1592,0.165,0.0,0.0
Denmark,Europe,Northern Europe,High,2022,108,4.3842,2.2988,7.7169,47.0758,41.002,30.6044,37.197,85.7721,0.1667,0.0093,0.0
Denmark,Europe,Northern Europe,High,2023,109,4.7386,2.4113,7.5562,47.4248,39.0694,31.5765,37.6269,85.4106,0.1743,0.0367,0.0
Denmark,Europe,Northern Europe,High,2024,103,4.5882,2.4839,7.6989,48.676,40.248,33.0146,38.61,85.1354,0.1165,0.0194,0.0
Denmark,Europe,Northern Europe,High,2025,107,4.9155,2.6331,7.5936,49.4542,41.8136,32.7864,38.8648,83.6453,0.2243,0.0,0.0
Denmark,Europe,Northern Europe,High,2026,105,4.8623,2.5638,7.6645,48.9097,42.2819,31.2195,38.1645,84.5439,0.1619,0.0286,0.0
Denmark,Europe,Northern Europe,High,2027,94,4.8855,2.6232,7.5922,49.3799,40.649,32.6001,38.9839,84.4031,0.0957,0.0532,0.0
Denmark,Europe,Northern Europe,High,2028,102,5.0596,2.6994,7.6334,51.6415,42.7595,31.9396,38.9346,82.8919,0.2157,0.0392,0.0
Denmark,Europe,Northern Europe,High,2029,115,5.151,2.789,7.6546,53.0835,42.1816,33.9282,40.2457,82.4458,0.1304,0.0783,0.0
Denmark,Europe,Northern Europe,High,2030,99,5.2146,2.8505,7.3812,52.4117,41.6616,34.8368,40.0943,82.0,0.1616,0.0707,0.0
Denmark,Europe,Northern Europe,High,2031,110,5.3281,2.804,7.5229,50.4601,42.3039,31.9942,39.0718,83.3784,0.1727,0.0273,0.0
Denmark,Europe,Northern Europe,High,2032,113,5.4489,3.0113,7.5358,53.9412,42.6014,34.1715,40.4125,81.9041,0.1681,0.0531,0.0
Denmark,Europe,Northern Europe,High,2033,110,5.4569,2.9349,7.3875,55.0992,44.5559,33.9665,41.1558,80.3494,0.2364,0.1455,0.0
Denmark,Europe,Northern Europe,High,2034,106,5.587,2.9485,7.406,52.4571,42.9179,34.0761,40.5192,81.5174,0.1792,0.066,0.0
Denmark,Europe,Northern Europe,High,2035,88,5.694,3.0703,7.3597,56.0619,43.2145,33.7005,41.4169,80.3768,0.1591,0.125,0.0
Denmark,Europe,Northern Europe,High,2036,84,5.8021,3.08,7.4121,55.9357,45.2395,37.135,42.4487,80.3465,0.0952,0.131,0.0
Denmark,Europe,Northern Europe,High,2037,117,5.9288,3.1774,7.314,57.1278,44.8882,35.2774,42.7088,78.5096,0.1624,0.1368,0.0
Denmark,Europe,Northern Europe,High,2038,110,5.8682,3.1363,7.3437,55.3445,44.7385,36.793,42.3183,79.6579,0.2182,0.1,0.0
Denmark,Europe,Northern Europe,High,2039,91,6.1325,3.2214,7.194,57.8671,46.4356,37.6669,43.4287,78.4369,0.1868,0.1978,0.0
Denmark,Europe,Northern Europe,High,2040,103,6.2399,3.3567,7.3064,57.2192,44.9343,36.2647,42.8287,79.0021,0.1456,0.0971,0.0
Denmark,Europe,Northern Europe,High,2041,102,6.3557,3.4737,7.3782,58.6164,44.7195,36.7403,43.0575,78.3626,0.2059,0.1863,0.0
Denmark,Europe,Northern Europe,High,2042,112,6.2677,3.2851,7.359,57.3133,45.453,36.6698,43.1158,79.0445,0.1696,0.1429,0.0
Denmark,Europe,Northern Europe,High,2043,103,6.2709,3.3285,7.2697,57.4618,44.6741,37.2397,42.4225,78.6953,0.1748,0.1845,0.0
Denmark,Europe,Northern Europe,High,2044,124,6.6286,3.5302,7.2352,59.5981,45.9406,35.9332,43.6968,76.9705,0.2258,0.2177,0.0
Denmark,Europe,Northern Europe,High,2045,104,6.5664,3.4635,7.3102,58.4438,45.0824,36.0456,43.3449,78.4027,0.1923,0.1635,0.0
Denmark,Europe,Northern Europe,High,2046,89,6.7821,3.7744,7.1376,61.9638,48.5837,38.758,45.1322,75.3124,0.2247,0.2697,0.0
Denmark,Europe,Northern Europe,High,2047,96,6.8809,3.7267,7.0354,62.6869,48.0469,40.0888,46.2519,74.4233,0.2292,0.25,0.0
Denmark,Europe,Northern Europe,High,2048,97,6.9249,3.86,7.0596,62.6476,47.617,38.0265,45.5519,74.6471,0.268,0.299,0.0
Denmark,Europe,Northern Europe,High,2049,98,6.8006,3.673,7.1407,62.0301,48.8499,38.8602,45.8526,75.245,0.2143,0.2347,0.0
Denmark,Europe,Northern Europe,High,2050,105,7.0631,3.8911,7.064,63.464,47.4808,38.5638,45.7717,75.2058,0.1333,0.2952,0.0
Denmark,Europe,Northern Europe,High,2051,120,7.2041,3.7834,7.0271,64.0832,49.0368,40.2123,46.7697,73.6952,0.2167,0.3167,0.0
Denmark,Europe,Northern Europe,High,2052,105,7.3984,4.0289,6.9716,64.3951,49.9815,38.1881,46.5016,73.6903,0.2,0.3048,0.0095
Denmark,Europe,Northern Europe,High,2053,96,7.4611,4.1126,6.9989,66.1338,49.9759,39.4973,47.5531,72.8724,0.1979,0.3542,0.0
Denmark,Europe,Northern Europe,High,2054,98,7.5423,3.9226,6.8713,63.3363,49.1285,40.6415,46.4032,73.7509,0.2347,0.2653,0.0
Denmark,Europe,Northern Europe,High,2055,91,7.712,4.1296,6.9275,67.849,50.0565,39.3574,47.5432,71.367,0.2747,0.4945,0.0
Denmark,Europe,Northern Europe,High,2056,92,7.9354,4.308,6.9198,68.8805,49.7785,42.2282,48.6696,70.1163,0.2609,0.5,0.0
Denmark,Europe,Northern Europe,High,2057,109,7.691,4.1203,6.9741,65.2503,49.0494,40.2517,46.5694,72.6117,0.2385,0.3761,0.0
Denmark,Europe,Northern Europe,High,2058,92,7.7475,4.2928,6.7628,67.5115,51.5539,42.6071,48.8485,70.9307,0.2065,0.4239,0.0109
Denmark,Europe,Northern Europe,High,2059,96,7.967,4.3582,6.8775,69.5629,53.3042,43.2997,49.7803,68.8992,0.3542,0.5104,0.0
Denmark,Europe,Northern Europe,High,2060,87,8.1768,4.4008,6.8032,69.4178,50.7186,41.1337,48.2146,70.7059,0.1839,0.4943,0.0
Ecuador,South America,Latin America,Upper-middle,2015,84,3.6986,1.9471,7.9646,42.251,37.8975,28.7552,34.9362,89.5582,0.131,0.0238,0.0
Ecuador,South America,Latin America,Upper-middle,2016,105,3.851,2.0721,7.831,43.2563,36.7381,29.8336,35.3019,88.5856,0.0952,0.019,0.0
Ecuador,South America,Latin America,Upper-middle,2017,126,3.6976,1.985,7.926,43.5968,37.9938,28.1375,35.3651,88.6641,0.1111,0.0079,0.0
Ecuador,South America,Latin America,Upper-middle,2018,105,3.8463,2.0773,7.8932,44.1281,39.29,29.377,35.9363,88.7176,0.0762,0.019,0.0
Ecuador,South America,Latin America,Upper-middle,2019,109,3.9966,2.121,7.9519,45.8631,38.1828,28.2094,35.755,87.7106,0.1009,0.0092,0.0
Ecuador,South America,Latin America,Upper-middle,2020,113,4.1334,2.2225,7.7874,44.975,37.5442,29.5313,35.4768,87.8557,0.0973,0.0088,0.0
Ecuador,South America,Latin America,Upper-middle,2021,96,4.1669,2.2408,7.854,45.9211,37.845,30.017,36.4399,87.0185,0.1354,0.0208,0.0
Ecuador,South America,Latin America,Upper-middle,2022,84,4.2348,2.1705,7.6563,45.2504,39.3311,31.4031,36.7479,87.4736,0.119,0.0238,0.0
Ecuador,South America,Latin America,Upper-middle,2023,91,4.6408,2.4842,7.6597,49.401,42.8616,31.6542,38.2921,84.5886,0.1648,0.022,0.0
Ecuador,South America,Latin America,Upper-middle,2024,100,4.3269,2.2912,7.6525,49.1603,39.2058,30.7104,37.1127,84.6231,0.2,0.03,0.0
Ecuador,South America,Latin America,Upper-middle,2025,120,4.6346,2.4552,7.6304,48.4499,40.4863,30.8731,37.8201,85.2391,0.1583,0.0167,0.0
Ecuador,South America,Latin America,Upper-middle,2026,120,4.7042,2.4597,7.5554,48.4588,41.6974,30.6318,38.0559,85.4652,0.1167,0.05,0.0
Ecuador,South America,Latin America,Upper-middle,2027,100,4.819,2.5953,7.6291,50.8021,43.0363,31.8706,38.9062,83.8248,0.18,0.02,0.0
Ecuador,South America,Latin America,Upper-middle,2028,120,4.9345,2.6602,7.6001,51.3522,42.0045,31.9825,38.9482,83.4779,0.1667,0.0833,0.0
Ecuador,South America,Latin America,Upper-middle,2029,108,5.0755,2.6956,7.6968,50.5206,39.3033,32.9191,38.6141,83.7276,0.1944,0.0556,0.0
Ecuador,South America,Latin America,Upper-middle,2030,84,5.0654,2.7811,7.409,50.4767,44.5455,35.0771,40.4227,82.6439,0.1905,0.0714,0.0
Ecuador,South America,Latin America,Upper-middle,2031,101,5.2383,2.7365,7.571,50.0847,43.2676,32.3173,39.3209,83.4835,0.198,0.0198,0.0
Ecuador,South America,Latin America,Upper-middle,2032,119,5.2297,2.7378,7.5577,51.8582,44.5097,34.1144,40.5115,82.3598,0.1765,0.0588,0.0
Ecuador,South America,Latin America,Upper-middle,2033,101,5.3691,2.9362,7.3992,52.839,43.972,34.1202,40.5749,81.8162,0.1584,0.0792,0.0
Ecuador,South America,Latin America,Upper-middle,2034,98,5.4381,2.8841,7.51,53.3028,41.4218,33.1676,39.8059,81.9998,0.1633,0.0714,0.0
Ecuador,South America,Latin America,Upper-middle,2035,88,5.3203,2.7958,7.5241,51.6135,43.6112,32.4678,40.0651,82.855,0.1705,0.0568,0.0
Ecuador,South America,Latin America,Upper-middle,2036,107,5.6181,3.0679,7.4017,54.3282,43.7867,35.6518,41.2728,81.2593,0.1682,0.0748,0.0
Ecuador,South America,Latin America,Upper-middle,2037,103,5.7951,3.0699,7.3302,54.8961,44.663,33.8581,41.0766,79.8467,0.2427,0.068,0.0
Ecuador,South America,Latin America,Upper-middle,2038,104,5.7961,3.1255,7.4354,55.8103,44.5692,33.839,41.4544,79.8767,0.2115,0.1058,0.0
Ecuador,South America,Latin America,Upper-middle,2039,121,5.9247,3.1744,7.445,54.8555,44.7153,34.1756,41.6494,80.5283,0.1653,0.1074,0.0
Ecuador,South America,Latin America,Upper-middle,2040,87,6.0105,3.1302,7.2613,55.544,44.7166,35.7493,42.0946,79.2729,0.2414,0.1149,0.0
Ecuador,South America,Latin America,Upper-middle,2041,98,5.928,3.2268,7.4066,58.0245,43.6978,35.6324,42.3955,79.1053,0.1939,0.1837,0.0
Ecuador,South America,Latin America,Upper-middle,2042,103,6.2326,3.4104,7.2897,59.1535,47.3536,37.5493,44.4109,77.5817,0.2039,0.2233,0.0
Ecuador,South America,Latin America,Upper-middle,2043,122,6.2348,3.3112,7.2975,58.9299,45.4289,37.2163,43.1573,77.9325,0.1803,0.1721,0.0
Ecuador,South America,Latin America,Upper-middle,2044,110,6.3526,3.4795,7.2135,61.1384,48.0087,38.9975,45.3065,76.2108,0.2091,0.1909,0.0
Ecuador,South America,Latin America,Upper-middle,2045,104,6.4867,3.5769,7.0803,61.4988,48.3778,37.708,45.163,76.1188,0.1154,0.2308,0.0
Ecuador,South America,Latin America,Upper-middle,2046,99,6.6294,3.5168,7.0653,60.9138,47.1084,38.4588,45.0466,75.6415,0.2323,0.2222,0.0
Ecuador,South America,Latin America,Upper-middle,2047,86,6.3857,3.4619,7.1659,58.5447,45.9878,39.4119,44.07,76.9409,0.2093,0.2093,0.0116
Ecuador,South America,Latin America,Upper-middle,2048,105,6.571,3.5759,7.1912,61.3214,47.7325,38.0835,44.9726,75.8691,0.1714,0.2476,0.0
Ecuador,South America,Latin America,Upper-middle,2049,103,6.7823,3.5554,7.1648,62.0258,47.4634,38.5653,45.0666,75.0825,0.2427,0.2621,0.0
Ecuador,South America,Latin America,Upper-middle,2050,97,7.0543,3.7743,7.0821,61.7968,48.4798,36.084,44.6274,74.7652,0.268,0.2784,0.0
Ecuador,South America,Latin America,Upper-middle,2051,101,6.9507,3.7022,7.1438,61.0619,48.7377,37.2552,45.5027,76.2653,0.1881,0.2079,0.0
Ecuador,South America,Latin America,Upper-middle,2052,113,7.132,3.9495,7.0757,64.8774,49.3135,37.858,46.2517,73.5981,0.1947,0.3274,0.0
Ecuador,South America,Latin America,Upper-middle,2053,110,7.1402,3.8538,7.0572,62.5672,48.7118,38.6254,45.8643,74.9419,0.1909,0.2909,0.0
Ecuador,South America,Latin America,Upper-middle,2054,100,7.232,3.8741,7.0251,64.8457,49.4526,39.086,46.2506,73.4375,0.25,0.37,0.0
Ecuador,South America,Latin America,Upper-middle,2055,102,7.3547,3.9248,6.9501,64.5597,49.5861,40.828,47.0299,73.0276,0.2451,0.3039,0.0
Ecuador,South America,Latin America,Upper-middle,2056,87,7.4134,3.9641,7.1033,65.908,49.1892,39.2047,47.1711,73.1609,0.2414,0.3678,0.0115
Ecuador,South America,Latin America,Upper-middle,2057,111,7.7493,4.257,6.775,67.8304,50.0578,43.7093,48.7283,70.8968,0.2162,0.4324,0.0
Ecuador,South America,Latin America,Upper-middle,2058,109,7.506,4.099,6.9863,66.5826,50.0269,40.6398,47.6981,72.0201,0.2569,0.3578,0.0183
Ecuador,South America,Latin America,Upper-middle,2059,89,7.4956,3.9808,7.1098,66.0636,48.7493,39.8478,47.0364,73.5724,0.1685,0.4382,0.0
Ecuador,South America,Latin America,Upper-middle,2060,102,7.9198,4.3137,6.8136,70.771,50.6156,43.4332,49.6048,68.8425,0.2843,0.4902,0.0
Egypt,Africa,North Africa,Lower-middle,2015,97,3.4997,1.8739,7.9082,43.0633,37.4646,28.9939,35.0099,89.2209,0.134,0.0,0.0
Egypt,Africa,North Africa,Lower-middle,2016,104,3.342,1.7886,7.8118,41.0853,37.8598,29.0054,34.7499,89.7087,0.125,0.0096,0.0
Egypt,Africa,North Africa,Lower-middle,2017,99,3.4364,1.8413,7.7963,43.1922,38.6952,28.7112,35.197,88.8309,0.1515,0.0,0.0
Egypt,Africa,North Africa,Lower-middle,2018,107,3.8081,2.0484,7.7823,43.072,38.1387,28.551,35.0048,88.0004,0.1776,0.0,0.0
Egypt,Africa,North Africa,Lower-middle,2019,84,3.8869,2.0499,7.9062,45.1718,37.9123,28.5117,35.8524,87.925,0.131,0.0238,0.0
Egypt,Africa,North Africa,Lower-middle,2020,123,4.1172,2.1995,7.8904,46.2418,39.5521,29.2669,36.5924,86.4711,0.2033,0.0325,0.0
Egypt,Africa,North Africa,Lower-middle,2021,105,4.0591,2.2088,7.8624,45.5225,38.0728,29.5581,35.7874,87.4711,0.1524,0.0286,0.0
Egypt,Africa,North Africa,Lower-middle,2022,86,4.2408,2.2769,7.8353,47.3758,41.2557,30.5472,36.9619,86.2485,0.1744,0.0116,0.0
Egypt,Africa,North Africa,Lower-middle,2023,105,4.1562,2.262,7.6804,46.6192,41.2177,31.544,37.691,85.8921,0.1429,0.0381,0.0
Egypt,Africa,North Africa,Lower-middle,2024,83,4.3459,2.3301,7.7935,46.2713,39.7987,30.1667,36.9882,86.1349,0.1566,0.0241,0.0
Egypt,Africa,North Africa,Lower-middle,2025,98,4.1621,2.162,7.753,42.4744,38.5044,28.7741,35.1235,89.2156,0.102,0.0,0.0
Egypt,Africa,North Africa,Lower-middle,2026,109,4.2588,2.2421,7.7351,47.2892,39.8362,30.0974,36.7244,85.8103,0.156,0.0367,0.0
Egypt,Africa,North Africa,Lower-middle,2027,102,4.5151,2.4799,7.6734,48.9673,42.3205,31.3346,38.199,84.9728,0.1078,0.0588,0.0
Egypt,Africa,North Africa,Lower-middle,2028,118,4.7891,2.5177,7.6945,49.6084,40.6014,31.0794,38.2003,84.5125,0.161,0.0424,0.0
Egypt,Africa,North Africa,Lower-middle,2029,123,4.6245,2.5205,7.6757,49.8386,43.2952,32.6323,39.2961,84.133,0.1707,0.065,0.0
Egypt,Africa,North Africa,Lower-middle,2030,97,4.9125,2.6167,7.658,49.7038,40.6482,31.9293,38.8101,84.1352,0.1856,0.0619,0.0
Egypt,Africa,North Africa,Lower-middle,2031,117,4.7893,2.5972,7.5037,50.0258,41.3471,32.5428,38.7919,84.2636,0.1111,0.0342,0.0
Egypt,Africa,North Africa,Lower-middle,2032,93,4.9453,2.6138,7.6428,50.0918,40.579,32.168,38.441,84.623,0.0968,0.0538,0.0
Egypt,Africa,North Africa,Lower-middle,2033,98,5.1796,2.7966,7.4834,51.6268,44.653,33.4385,40.6852,82.7546,0.1327,0.0612,0.0
Egypt,Africa,North Africa,Lower-middle,2034,121,5.1288,2.7088,7.5711,52.0753,42.4914,31.2681,39.4656,82.9298,0.1488,0.0496,0.0
Egypt,Africa,North Africa,Lower-middle,2035,96,5.4684,2.9257,7.5844,52.1793,42.9795,34.2235,40.3372,82.8469,0.125,0.0938,0.0
Egypt,Africa,North Africa,Lower-middle,2036,102,5.248,2.7318,7.6309,50.8948,43.0487,33.5109,39.6917,83.0518,0.1667,0.0588,0.0
Egypt,Africa,North Africa,Lower-middle,2037,92,5.2993,2.7786,7.4733,52.3512,42.4526,33.7304,39.7714,81.9711,0.2283,0.0761,0.0
Egypt,Africa,North Africa,Lower-middle,2038,91,5.8344,3.1384,7.2871,55.8815,45.1357,36.7691,42.3684,79.334,0.2198,0.1209,0.0
Egypt,Africa,North Africa,Lower-middle,2039,87,5.4875,2.9825,7.4244,53.3563,44.018,36.0564,41.3701,81.7509,0.1149,0.1034,0.0
Egypt,Africa,North Africa,Lower-middle,2040,114,5.9685,3.1657,7.3573,55.7357,43.5635,35.4986,41.8504,80.118,0.1754,0.1053,0.0
Egypt,Africa,North Africa,Lower-middle,2041,102,5.9294,3.1051,7.3357,54.9612,43.7636,35.9646,41.8461,79.9202,0.1863,0.098,0.0
Egypt,Africa,North Africa,Lower-middle,2042,97,5.8902,3.1557,7.3797,57.6374,45.8275,34.2768,42.4974,78.579,0.2062,0.1237,0.0
Egypt,Africa,North Africa,Lower-middle,2043,97,6.1951,3.3159,7.241,56.6551,44.7978,36.2325,42.5514,78.4346,0.2474,0.1649,0.0
Egypt,Africa,North Africa,Lower-middle,2044,107,6.2779,3.3518,7.3149,58.4763,46.8638,35.6189,43.4061,78.1503,0.1963,0.1495,0.0
Egypt,Africa,North Africa,Lower-middle,2045,86,6.0783,3.3753,7.1913,60.4002,46.8515,38.1171,44.4495,76.9202,0.1628,0.2093,0.0
Egypt,Africa,North Africa,Lower-middle,2046,85,6.2115,3.3588,7.4021,57.9184,44.7102,34.5099,42.2294,78.9952,0.1765,0.1529,0.0
Egypt,Africa,North Africa,Lower-middle,2047,120,6.5314,3.4786,7.2865,59.9018,45.8162,37.135,43.7267,76.5996,0.2083,0.225,0.0
Egypt,Africa,North Africa,Lower-middle,2048,114,6.6836,3.5714,7.1394,60.9032,47.7813,38.9664,45.2559,76.0454,0.1754,0.2368,0.0
Egypt,Africa,North Africa,Lower-middle,2049,104,6.6671,3.5606,7.0825,60.4512,45.9908,37.5898,43.7592,76.346,0.1923,0.1827,0.0
Egypt,Africa,North Africa,Lower-middle,2050,101,6.6985,3.5976,7.1721,61.3397,48.0519,38.073,45.382,75.9515,0.198,0.2475,0.0
Egypt,Africa,North Africa,Lower-middle,2051,100,6.7807,3.6537,7.2286,62.0641,47.8532,38.2236,45.0075,74.9543,0.28,0.23,0.0
Egypt,Africa,North Africa,Lower-middle,2052,103,6.9887,3.8499,7.0086,63.345,47.5472,39.0601,45.8618,74.6488,0.1845,0.2233,0.0
Egypt,Africa,North Africa,Lower-middle,2053,98,7.1578,3.675,6.9783,60.1741,47.6959,38.3249,44.7463,75.1832,0.2653,0.2551,0.0102
Egypt,Africa,North Africa,Lower-middle,2054,105,7.092,3.8889,6.9774,65.673,49.4697,39.4722,46.9043,72.6756,0.2381,0.3619,0.0
Egypt,Africa,North Africa,Lower-middle,2055,96,7.3074,4.0364,7.1048,65.6999,47.7663,40.7315,47.2092,72.9397,0.2604,0.3646,0.0
Egypt,Africa,North Africa,Lower-middle,2056,102,7.3975,4.1251,6.852,66.3438,49.0429,39.3377,47.2051,73.0948,0.1667,0.2941,0.0098
Egypt,Africa,North Africa,Lower-middle,2057,75,7.4808,4.2644,6.8457,68.1728,51.5115,42.2005,49.3653,70.6709,0.2667,0.4667,0.0
Egypt,Africa,North Africa,Lower-middle,2058,84,7.4174,4.1304,6.8523,66.8976,50.0708,42.0214,48.2739,71.696,0.1905,0.4167,0.0
Egypt,Africa,North Africa,Lower-middle,2059,94,7.6464,4.1936,6.9628,67.2369,50.6464,39.8231,48.0766,71.4538,0.1809,0.4149,0.0
Egypt,Africa,North Africa,Lower-middle,2060,104,7.5558,4.0661,7.0355,66.8255,50.3592,40.3755,48.2859,71.7697,0.2596,0.3269,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2015,95,3.2931,1.7774,8.0352,42.4948,37.0617,26.8477,34.2772,90.1234,0.1158,0.0105,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2016,106,3.2295,1.7446,7.9414,41.7704,36.5414,27.9589,34.0913,90.0504,0.1321,0.0094,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2017,117,3.4526,1.8322,7.8556,40.7163,36.5715,28.4026,34.2463,89.9364,0.1538,0.0085,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2018,97,3.3214,1.6859,8.1086,41.1278,36.7844,27.2181,33.9288,90.3477,0.134,0.0,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2019,99,3.6034,1.9247,7.9053,43.1625,37.8885,26.4876,34.456,88.9921,0.1515,0.0,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2020,99,3.529,1.9523,7.8696,44.6252,38.2808,28.0266,35.2117,88.1213,0.1515,0.0202,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2021,85,3.9611,2.1155,7.9132,44.738,37.6302,29.5347,35.4571,87.8689,0.1294,0.0118,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2022,97,3.9666,2.0623,7.8607,44.4756,39.5384,29.684,36.1472,87.9594,0.134,0.0,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2023,109,4.0989,2.1741,7.7908,46.779,39.5931,29.8858,36.6993,86.579,0.1193,0.0275,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2024,93,4.1291,2.1775,7.8345,46.6663,39.6267,29.0926,36.8325,86.9795,0.1075,0.0,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2025,111,4.0385,2.1437,7.6471,44.9777,41.0823,30.162,36.871,87.2038,0.1351,0.036,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2026,107,4.4352,2.3602,7.7548,48.1437,41.2435,30.8513,38.0531,85.5472,0.1308,0.0374,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2027,95,4.3655,2.3006,7.7059,47.1504,39.3834,31.7158,37.4936,85.7003,0.2,0.0,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2028,116,4.5556,2.3366,7.7779,47.0497,39.981,31.3839,37.5553,86.2032,0.1293,0.0172,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2029,105,4.679,2.4814,7.6832,50.0315,40.8123,32.9443,38.9636,83.9791,0.181,0.0381,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2030,113,4.7241,2.4998,7.638,50.0551,41.4619,31.2539,38.7275,84.0404,0.1593,0.0442,0.0
Ethiopia,Africa,Sub-Saharan Africa,Low,2031,96,4.6884,2.4422,7.6748,49.3854,43.3038,32.2293,39.2269,84.351,0.1771,0.0417,0.0
